ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
020301010103040102_pdb,std,0.31557679828811963,0.4560161837677172,0.34057809115617266,0.22361988758421794,0.24750865195472066,0.38723074966537174
010101020101040201_pdb,mean,1.0097754624089843,0.939003209497107,0.9933321529310806,0.7746283424980271,0.737685748705013,1.0140172603711073
010101020101040201_pdb,max,2.162020719350587,2.2845072949443708,2.0439399611628444,1.8635174660140719,1.755123666979725,3.008493235939702
010101020101040201_pdb,min,0.29609419385933206,0.24705501624880244,0.3205781439993133,0.2547856822025871,0.25466199929663974,0.16322119320753364
010101020101040201_pdb,std,0.3220850135629017,0.3604093651264865,0.305647613928193,0.26765078927853153,0.23815947256383752,0.43831492767340974
020302010101010101_pdb,mean,0.9591524839531531,0.9239675100623634,1.1101209120880746,0.7438034483215653,0.677185465826987,0.9211894202210611
020302010101010101_pdb,max,2.0427881376812076,2.4537024741684674,2.415812211225538,1.7256141749490697,1.721560739388682,2.4664008190480673
020302010101010101_pdb,min,0.3393225948093842,0.23320718905090038,0.30516281952549995,0.2392578913070544,0.2113097602635493,0.22515735538186332
020302010101010101_pdb,std,0.29665248213774137,0.3669322046136619,0.38440020693579846,0.23798309204821458,0.2335159384432619,0.36490111935303604
010102010201020101_pdb,mean,0.9510123047996709,0.9333904627591675,1.1094300086208193,0.7143682781539903,0.6530649046673237,0.9621815865692094
010102010201020101_pdb,max,2.3026018776868313,2.2212820060434417,2.551603181313961,1.5538447733178522,1.4601459941088966,2.2773204513802883
010102010201020101_pdb,min,0.31801475519259426,0.2582255247100431,0.4019902374665643,0.2259839542288121,0.1617105512683134,0.23057926377743437
010102010201020101_pdb,std,0.3075441997678288,0.3401782768262132,0.34484259764260344,0.2183218006697292,0.2052402563417234,0.3465605163191906
020102010102040102_pdb,mean,0.9916523722157948,0.8690158371171078,1.0317627716897058,0.6994452509451469,0.6519938132208953,0.9295780930545097
020102010102040102_pdb,max,2.040877790335229,2.084374110766097,2.7967428803806715,1.376319357485263,1.3850597040786614,2.745749478476149
020102010102040102_pdb,min,0.33169364868002843,0.24969585180504597,0.28387534026688105,0.2147127340517987,0.1814805669560532,0.19061587373460087
020102010102040102_pdb,std,0.30473753141236604,0.3161254758336157,0.3620769656450457,0.20939025794846913,0.20490471209592462,0.34964193158365864
